Sample	summarized	lineages	abundances	resid	coverage	Date	test_clusters
SRR19179123.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9257379999821661), ('Other', 0.07350699996155716)]	BA.2 BA.2.12.1 BA.2.3.16 BA.2.3.12 B.1.1.161 B.1.14 B B.1.1.162 B.1.195 B.1.420	0.66918900 0.24427500 0.04529600 0.01227400 0.00892700 0.00532350 0.00532350 0.00442300 0.00264000 0.00157400	12.1369091454246	92.561872909699	2020-07-09	ClusterC
SRR19179124.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9132589999991068), ('Other', 0.06703799999952618), ('Omicron', 0.01970299999974299)]	BA.2.23 BA.2.12.1 BA.2.3.16 XAC B.1.1.161 B.1.14 B B.1.195 B.1.76	0.72310400 0.19015500 0.04902000 0.01970300 0.00532500 0.00403800 0.00403800 0.00251600 0.00210100	10.1692327568152	92.561872909699	2020-07-10	ClusterA
SRR19179125.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.970587999996465), ('Other', 0.028611999965751388)]	BA.2.23 BA.2.44 BA.2.71 B.1.1.161 B.1.14 B B.1.195 B.1.420 B.1.1.228 B.1.1.33 B.5	0.61550200 0.22175300 0.13333300 0.00873700 0.00405300 0.00405300 0.00382700 0.00237400 0.00236800 0.00168400 0.00151600	12.5830577953002	92.561872909699	2020-07-11	ClusterA
SRR19179126.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9628779999053196), ('Other', 0.028280999981116137), ('Omicron', 0.008840999997684892)]	BA.2.23 BA.2.44 BA.2.23.1 BA.2.12.1 B.1.1.161 XAC B.1.14 B B.1.195 BA.2.3.4 B.5	0.79319100 0.08634800 0.05297000 0.02880000 0.01495600 0.00884100 0.00497200 0.00497200 0.00215600 0.00156900 0.00122500	12.3395722033012	92.561872909699	2020-07-12	ClusterB
SRR19179127.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9487759999501039), ('Other', 0.04133299993870821), ('Omicron', 0.008313999999673773)]	BA.2.58 BA.2.12.1 BA.2.23 BA.2 B.1.1.161 B.1.1.363 XQ B.1.439 B.1.195 B.1.14 B B.5 B.1.1.83	0.47479600 0.27459200 0.14969400 0.04969400 0.01429100 0.01276100 0.00831400 0.00407500 0.00272500 0.00235700 0.00235700 0.00168400 0.00108300	12.4021194087526	92.561872909699	2020-07-13	ClusterA
SRR19179128.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9684489999965573), ('Other', 0.0315509999996667)]	BA.2.23 BA.2.12.1 B.1.1.161 B.1.14 B B.1.195 B.1.241 B.1.76	0.51004000 0.45840900 0.01097300 0.00596800 0.00596800 0.00364600 0.00302900 0.00196700	11.5801279166396	92.561872909699	2020-07-14	ClusterA
SRR19179129.fastq	[('Omicron', 0.5816559999502181), ('BA.2* [Omicron (BA.2.X)]', 0.3758629997587572), ('Other', 0.042480999779126935)]	XQ BA.2.38 BA.2 BA.2.12.1 B.1.1.323 B.1.1.161 B.1.14 B B.1.439 B.1.195 B.1.164	0.58165600 0.22105300 0.13586300 0.01894700 0.01555800 0.01173500 0.00420550 0.00420550 0.00302300 0.00217100 0.00158300	14.4121509135479	92.561872909699	2020-07-15	ClusterB
SRR19179130.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9420299999400854), ('Other', 0.04596699996629995), ('Omicron', 0.012003000009698759)]	BA.2.23 BA.2 BA.2.12.1 BA.2.3.16 XAC B.1.1.161 B.47 B.1.195 B.11 B.1.198 XQ B.1.545	0.61718300 0.17559300 0.14925400 0.02298900 0.01057400 0.00832100 0.00644300 0.00350400 0.00223400 0.00144500 0.00142900 0.00103100	12.2866468524649	92.561872909699	2020-07-16	ClusterC
SRR19179131.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9417549999791274), ('Other', 0.035973999955959936), ('Omicron', 0.021714999985825136)]	BA.2 XAC B.1.1.161 B.1.14 B B.1.1.71 B.1.420 XQ B.1.1.228 B.5 B.1.1.83	0.94175500 0.02003300 0.01263800 0.00685050 0.00685050 0.00279900 0.00246800 0.00168200 0.00160700 0.00141200 0.00134900	13.4580962229588	92.561872909699	2020-07-17	ClusterC
SRR19179132.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8623049999022365), ('Other', 0.13531999998160785), ('Omicron', 0.0018809999963907418)]	BA.2 miscBA1BA2Post5386 B.1.1.161 B.1.1.83 B.1.14 B B.1.195 XQ	0.86230500 0.09604100 0.01536800 0.00635700 0.00606950 0.00606950 0.00541500 0.00188100	12.8766346573306	92.561872909699	2020-07-18	ClusterC
SRR19179133.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.7499999999963661), ('Other', 0.2499999999931589)]	BA.2 miscBA1BA2Post17k B.1.1.367 B.1.1 B.1.1.161 B.1.1.363 B.1.14 B B.1.1.228 B.1.1.33 B.1.1.237 B.1.1.438 B.1.76	0.75000000 0.17156900 0.02256000 0.02256000 0.01123100 0.00467700 0.00354200 0.00354200 0.00297400 0.00255700 0.00212900 0.00133500 0.00132400	14.7617265237149	92.561872909699	2020-07-19	ClusterC
SRR19179134.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9507579999873268), ('Other', 0.0485819998955948)]	BA.2.23 B.1.1.480 B.1.1.161 B.47 B.1.14 B B.1.195 B.1.1.33 B.1.1.228 B.5	0.95075800 0.02524500 0.00782400 0.00376800 0.00249500 0.00249500 0.00204200 0.00183900 0.00163600 0.00123800	13.9772060450742	92.561872909699	2020-07-20	ClusterA
SRR19179139.fastq	[('Omicron', 0.9672129999857224), ('Other', 0.032786999997069105)]	BA.1 BA.1.1.2 BA.1.15 XM B.20 B.1.1.161 B.1.439 B.1.1.14 B.1.8 B.1.1.71 B.1.198	0.74444400 0.18402700 0.02176500 0.01697700 0.01080500 0.00842300 0.00378700 0.00374000 0.00248000 0.00182700 0.00172500	9.54228878306792	92.561872909699	2020-07-21	ClusterA
SRR19179140.fastq	[('Omicron', 0.8589399999844475), ('Other', 0.1401049999940195)]	BA.1 BA.1.1.2 BA.1.15 miscDeltaBA1Post4k B.1 B.1.1.142 B B.1.14 BA.1.15.3 B.1.1.137 B.1.1.71 B.1.1.161 B.1.439 B.1.1.180 B.1.1.197 B.1.195 B.42 B.1.198 B.1.164	0.66391000 0.13073900 0.06429100 0.03814700 0.02801700 0.02652500 0.00823000 0.00823000 0.00713800 0.00437200 0.00261300 0.00249800 0.00238900 0.00237800 0.00234100 0.00218300 0.00189900 0.00166100 0.00148400	11.1071681222817	92.561872909699	2020-07-22	ClusterC
SRR19179141.fastq	[('Omicron', 0.9451389999637455), ('Other', 0.05486099979681158)]	BA.1 XM BA.1.1.2 BA.1.15 B.1.1.161 B.1.1.88 B.1.143 B.12 B.1.1.41 B.1.1.5 B.1.1.141 B.1 B.1.14 B	0.80338600 0.05938600 0.05363100 0.02873600 0.01245900 0.00915800 0.00879000 0.00753500 0.00555200 0.00430100 0.00372500 0.00131100 0.00101500 0.00101500	9.42730079823675	92.561872909699	2020-07-23	ClusterC
SRR19179142.fastq	[('Omicron', 0.784070999943), ('Other', 0.2125609999436352), ('A', 0.0033679999968521048)]	BA.1 B.1.1.162 BA.1.1.2 XM B.1.1.161 B.1 A B.1.198 B.1.14 B	0.62567400 0.18251900 0.12819300 0.03020400 0.01187200 0.01165100 0.00336800 0.00311400 0.00170250 0.00170250	12.0025107472774	92.561872909699	2020-07-24	ClusterB
SRR19179143.fastq	[('Omicron', 0.9061730002104353), ('Other', 0.09382699984486977)]	BA.1 BA.1.15 B.1 B.1.14 B B.1.180 B.1.439 B.47 B.1.164	0.70821200 0.19796100 0.07176800 0.00489500 0.00489500 0.00366800 0.00349200 0.00314000 0.00196900	10.4718727413638	92.561872909699	2020-07-25	ClusterC
SRR19179144.fastq	[('Omicron', 0.9217359999476837), ('Other', 0.07742299991648638)]	BA.1 BA.1.1.2 B.1.1.161 BA.1.15 B.1.1.480 B.1.76 B.1.173 B.1.14 B B.1.420 B.1.1.41 B.1.1.180 B.1.1.71 B.47 B.1.198 B.1.1.380	0.74255700 0.16191600 0.02003600 0.01726300 0.01371500 0.01209500 0.00891300 0.00404650 0.00404650 0.00343500 0.00228300 0.00215400 0.00201600 0.00183300 0.00176300 0.00108700	10.273709973354	92.561872909699	2020-07-26	ClusterC
SRR19179145.fastq	[('Omicron', 0.9628979999984204), ('Other', 0.037101999997251035)]	BA.1 BA.1.1.2 BA.1.15 B.1.1.161 B.5 XM B.1.195 B.1.1.33 B.1.1.41 B.1.198 B.1.439	0.69477700 0.17318400 0.08539700 0.01150500 0.01003300 0.00954000 0.00480200 0.00430000 0.00239500 0.00234300 0.00172400	11.1713210658304	92.561872909699	2020-07-27	ClusterB
SRR19179146.fastq	[('Omicron', 0.9595959999901755), ('Other', 0.04040399999207851)]	BA.1 BA.1.1.2 B.1.1.161 B.1.390 B.5 B.1.8 B.1.1.367 B.1.1 BA.1.16.2 B.1.1.237 B.47 B.1.439 B.1.1.423	0.77981200 0.17662100 0.00887100 0.00666200 0.00592900 0.00370900 0.00317150 0.00317150 0.00316300 0.00306400 0.00246000 0.00218200 0.00118400	10.3245367375887	92.561872909699	2020-07-28	ClusterA
SRR19179147.fastq	[('Omicron', 0.9320759999969762), ('Other', 0.06724299998644218)]	BA.1 BA.1.1.18 XM B.1 B.1.1.161 P.7 BA.1.1.1 B.1.14 B B.47 B.1.164	0.67578400 0.18318500 0.07024300 0.04205000 0.01156300 0.00304800 0.00286400 0.00286200 0.00286200 0.00261600 0.00224200	9.81479900065757	92.561872909699	2020-07-29	ClusterC
SRR19179148.fastq	[('Omicron', 0.9467209999904591), ('Other', 0.053278999977751096)]	BA.1 BA.1.1.2 BA.1.15 BA.1.18 B.1.1.161 B.1.1 B.1.1.367 B.1.1.71 B.47 B.1.14 B B.1.1.141 B.1.420 B.1.439 B.1.1.197 B.1.198 B.1.1.380 B.1.164 B.1.182	0.75635200 0.12941000 0.04456000 0.01639900 0.01478100 0.00515000 0.00515000 0.00361200 0.00330400 0.00274450 0.00274450 0.00240100 0.00239500 0.00235400 0.00232300 0.00225500 0.00193400 0.00107000 0.00106100	10.0059577060157	92.561872909699	2020-07-30	ClusterC
SRR19179149.fastq	[('Omicron', 0.9019989998113518), ('Other', 0.09800099970250564)]	BA.1 BA.1.1.2 B.1.1.529 B.1.1.367 B.1.1 B.1.1.161 B.1.143 B.1.8 B.1.14 B B.1.1.71	0.52507400 0.25315200 0.12377300 0.03257250 0.03257250 0.01394800 0.00549800 0.00391500 0.00370450 0.00370450 0.00208600	11.3458350179063	92.561872909699	2020-07-31	ClusterB
SRR19179150.fastq	[('Omicron', 0.9454549999896916), ('Other', 0.05454499999689259)]	BA.1 BA.1.1.2 B.5 B.1.1.161 B.1.142 P.7 B.1.8 B.1.420 B.1.198	0.71292800 0.23252700 0.01640000 0.01369100 0.01174400 0.00553700 0.00307800 0.00269700 0.00139800	9.16261074310396	92.561872909699	2020-08-01	ClusterB
SRR19179151.fastq	[('Omicron', 0.9385229999988658), ('Other', 0.06011499992980424)]	BA.1 BA.1.15 B.1.1.161 B.1.1.237 B.5 B.1.1.197 B.1.439 B.1.1.309 B.1.1.37 B.1.1.71 B.1.420 B.1.1.141 B.1.1.180 B.1.198 B.1.418	0.74827400 0.19024900 0.01340400 0.00838300 0.00755600 0.00539700 0.00527900 0.00405700 0.00392900 0.00268200 0.00234100 0.00199900 0.00175800 0.00168900 0.00164100	9.85165610649953	92.561872909699	2020-08-02	ClusterA
SRR19179152.fastq	[('Omicron', 0.925548999993926), ('Other', 0.07445099998637372)]	BA.1 BA.1.1.2 XM B.1.1.367 B.1.1 BA.1.15 B.1.1.161 B.1 B.1.1.83 B.1.14 B B.1.1.71	0.78172700 0.06341700 0.06274500 0.01921800 0.01921800 0.01766000 0.01007000 0.00889500 0.00481400 0.00476900 0.00476900 0.00269800	11.6099290618202	92.561872909699	2020-08-03	ClusterB
SRR19332202.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8216099999979897), ('Omicron', 0.15870999999419766), ('Other', 0.019291999990662053)]	BA.2.44 BA.2.23 XAC BA.2.12.1 B.42 B.1.14 B B.1.195 BA.2.61 B.1.420 B.23 B.5 B.1.1.322	0.37510700 0.36693700 0.15871000 0.07692300 0.00340900 0.00335900 0.00335900 0.00321900 0.00264300 0.00208200 0.00179400 0.00105900 0.00101100	13.3337444167574	92.561872909699	2020-08-04	ClusterB
SRR19332203.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8049999999757317), ('Omicron', 0.12083399999626825), ('Other', 0.07317599217470053)]	BA.2 XU miscBA1BA2Post5386 BA.2.3.2 B.1.1.161 B.47 B.1.1.111 B.10 B.1.1.177 B.23 B.1.1.33 B.1.1.197 XQ B.1.1.141 B.1.1.438 B.1.195	0.76779500 0.11877400 0.03734200 0.03720500 0.00703500 0.00515000 0.00499100 0.00374500 0.00361199 0.00275900 0.00234700 0.00219000 0.00206000 0.00139000 0.00135100 0.00126400	13.9729200114269	92.561872909699	2020-08-05	ClusterA
SRR19332204.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9582909999993522), ('Other', 0.04023299999422471)]	BA.2.23 BA.2.12.1 BA.2.44 BA.2.3.2 BA.2.13.1 B.1.1.162 B.1.1.161 B.55 B.1.14 B B.1.1.83 B.1.420	0.36909300 0.26178900 0.22023500 0.10717400 0.01365900 0.00656000 0.00595500 0.00508900 0.00286700 0.00286700 0.00190300 0.00133300	12.8693303270806	92.561872909699	2020-08-06	ClusterC
SRR19332205.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.7315609999183208), ('Other', 0.2684389999660191)]	BA.2.12.1 miscBA1BA2Pre4321 BA.2 B.11 BA.2.3.12 B.1.1.161 B.1.420 B.23 B.1.1.83 B.5 B.1.1.438 B.27	0.54735100 0.24628400 0.17666300 0.01057300 0.00754700 0.00349900 0.00165100 0.00157500 0.00152594 0.00125700 0.00107006 0.00100400	12.8496981426279	92.561872909699	2020-08-07	ClusterA
SRR19332206.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9471939999960244), ('Other', 0.039223999986605404), ('A', 0.010068000016051225)]	BA.2.12.1 BA.2 B.1.1.168 A B.1.1.161 BG.5 B.1.1.83 B.5 B.1.1.438	0.87733100 0.06986300 0.02521600 0.01006800 0.00644400 0.00421200 0.00125800 0.00106900 0.00102500	14.3965055866514	92.561872909699	2020-08-08	ClusterB
SRR19332207.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9786440000021182), ('Other', 0.021355999987159056)]	BA.2.23 BA.2.12.1 B.26 B.47 B.1.1.408 B.1.1.161 B.1.195 B.5 B.23	0.75137100 0.22727300 0.00543600 0.00475700 0.00319400 0.00226700 0.00200100 0.00195700 0.00174400	14.126266112688	92.561872909699	2020-08-09	ClusterB
SRR19332208.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9725209999491067), ('Other', 0.02554399993172568)]	BA.2 BA.2.12.1 B.1.1.161 B.1.14 B B.47 B.1.1.71 B.1.420 B.1.1.141 B.5	0.93657800 0.03594300 0.00545500 0.00412050 0.00412050 0.00356900 0.00309100 0.00223700 0.00180200 0.00114900	13.7656541407203	92.561872909699	2020-08-10	ClusterC
SRR19332209.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9706370000003552), ('Other', 0.029190999990035413)]	BA.2.23 BA.2.12.1 B.55 B.1.1.161 B.1.1.41 B.1.1.71 B.23 B.1.1.322 B.1.195 B.1.14 B B.1.1.33 B.27 B.1.1.438 B.5	0.91614100 0.05449600 0.00447200 0.00436500 0.00283600 0.00268800 0.00225600 0.00215800 0.00196400 0.00168850 0.00168850 0.00164800 0.00117200 0.00113300 0.00112200	13.1678803437175	92.561872909699	2020-08-11	ClusterC
SRR19332210.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9816919999336386), ('Other', 0.015719999952757937), ('Omicron', 0.0025879999917337985)]	BA.2.23 BA.2.12.1 B.1.14 B B.1.1.161 XAD B.46	0.73312800 0.24856400 0.00521550 0.00521550 0.00307000 0.00258800 0.00221900	9.76121654880079	92.561872909699	2020-08-12	ClusterB
SRR19332211.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9659479999971308), ('Other', 0.026524999998803468), ('Omicron', 0.005731999999831736)]	BA.2 BA.2.12.1 B.47 B.27 N.4 XQ B.1.1.161 B.1.1.162 B.1.243	0.58359000 0.38235800 0.00689700 0.00668600 0.00589100 0.00573200 0.00273800 0.00263200 0.00168100	14.2131621669747	92.561872909699	2020-08-13	ClusterB
SRR19332212.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8973579999967096), ('Other', 0.09865799999345488), ('Omicron', 0.0026420000000923014)]	BA.2.12.1 BA.2.23 BA.2.44 BA.2.7 B.1.1.189 B.1.1.161 miscBA1BA2Pre4321 B.1.14 B XAD B.1.420 B.1.1.402 B.5	0.42682900 0.19298100 0.18076000 0.09678800 0.07142900 0.00549600 0.00533100 0.00509900 0.00509900 0.00264200 0.00264200 0.00231200 0.00125000	14.1666347598092	92.561872909699	2020-08-14	ClusterC
SRR19332213.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9158759999903321), ('Other', 0.08236378923381515)]	BA.2.12.1 BA.2.23 XAS BA.2.44 B.6 B.1.1.161 B.1.1.254 XAJ B.1.234 B.23	0.46333300 0.41067500 0.04929400 0.04186800 0.01250400 0.00786100 0.00616779 0.00349500 0.00163000 0.00141200	13.6697802595557	92.561872909699	2020-08-15	ClusterA
SRR19332214.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.7590129999544117), ('Omicron', 0.20074299998686737), ('Other', 0.03927099993998774)]	BA.2 BA.2.12.1 XU miscBA1BA2Post13k B.1.1.161 P.7 B.27 B.1.14 B XQ B.1.1.378 B.1.420 B.1.1.438 B.23	0.44988600 0.30912700 0.19868500 0.01407200 0.00697500 0.00344100 0.00335100 0.00251550 0.00251550 0.00205800 0.00167700 0.00165900 0.00162100 0.00144400	14.4057576673952	92.561872909699	2020-08-16	ClusterA
SRR19332215.fastq	[('Other', 0.6542059994421182), ('BA.2* [Omicron (BA.2.X)]', 0.34228299988626265), ('Omicron', 0.003510999999055924)]	miscBA1BA2Post5386 BA.2 B.1.1.367 B.1.1 B.29 B.1.1.275 B.1.14 B B.1.1.161 B.1.1.197 B.1.1.33 XQ B.1.420 XE B.5	0.51284100 0.34228300 0.05429300 0.05429300 0.01133500 0.00363600 0.00355400 0.00355400 0.00351800 0.00238400 0.00191400 0.00190500 0.00175400 0.00160600 0.00113000	17.390024426746	92.561872909699	2020-08-17	ClusterB
SRR19332216.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.644116999967979), ('Other', 0.3528889999434783), ('Omicron', 0.0013719999965944127)]	BA.2 miscBA1BA2Pre4321 BA.2.12.1 B.1.1.83 B.42 B.1.1.161 B.1.1.33 B.1.14 B B.1.1.71 B.1.1.111 XQ B.45 B.1.384 B.27	0.34278900 0.32572300 0.30132800 0.00441400 0.00406400 0.00393000 0.00262100 0.00227500 0.00227500 0.00210300 0.00191600 0.00137200 0.00134900 0.00118100 0.00103800	14.6153153677651	92.561872909699	2020-08-18	ClusterB
SRR19332217.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.74544299999183), ('Other', 0.2533210000117741), ('Omicron', 0.0012009999993770311)]	BA.2 miscBA1BA2Pre4321 BA.2.12.1 B.1.1.210 B.1.14 B BG.5 B.1.420 B.23 BA.2.16 XQ B.27	0.65814500 0.20720700 0.08606100 0.02664400 0.00519000 0.00519000 0.00460400 0.00205300 0.00133400 0.00123700 0.00120100 0.00109900	13.4588860470121	92.561872909699	2020-08-19	ClusterC
SRR19416261.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9246479999973478), ('Other', 0.07356599999838591), ('Omicron', 0.0017859999998750158)]	BA.2 BA.2.12.1 B.1.14 B B.1.1.161 B.1.164 B.1.195 B.1.439 B.1.201 B.1.76 B.1 XQ B.1.420	0.74131500 0.18333300 0.02109650 0.02109650 0.01039500 0.00725500 0.00389000 0.00233700 0.00215500 0.00193900 0.00187800 0.00178600 0.00152400	12.7687253527936	92.561872909699	2020-08-20	ClusterC
SRR19416262.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9047619999963393), ('Other', 0.09523799998620755)]	BA.2.12.1 BA.2.44 BA.2.23 miscBA1BA2Pre4321 B.6 B.1.1.161 B.1.104 B.1.195 B.1.439 B.1.76 B.1.420 B.23 B.1.1.228 B.1.199	0.52954100 0.21745800 0.15776300 0.03921600 0.02380000 0.00881100 0.00852500 0.00309300 0.00279200 0.00264800 0.00192900 0.00165200 0.00148400 0.00128800	13.0380474699498	92.561872909699	2020-08-21	ClusterB
SRR19416263.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9505509999932695), ('Other', 0.04944899999077403)]	BA.2.23 BA.2.12.1 B.1.14 B B.1.1.161 B.1.195 B.1.76	0.61049900 0.34005200 0.01413450 0.01413450 0.01386200 0.00396300 0.00335500	13.1067207510146	92.561872909699	2020-08-22	ClusterC
SRR19416264.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.866551999856285), ('Other', 0.13091899979710542), ('Omicron', 0.002528999993320234)]	BA.2 BA.2.12.1 BA.2.1 BA.2.3.16 miscBA1BA2Pre4321 B.1 B.1.14 B B.1.1.161 B.1.1.14 B.1.439 B.1.195 XQ B.1.182 B.1.164	0.46989800 0.28852200 0.10813200 0.05960300 0.02112700 0.01341300 0.00830950 0.00830950 0.00673200 0.00357400 0.00298600 0.00278400 0.00252900 0.00227600 0.00180500	13.0236541373788	92.561872909699	2020-08-23	ClusterC
SRR19416265.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9301889999875472), ('Other', 0.06756799998551477), ('Omicron', 0.002242999999406394)]	BA.2 BA.2.12.1 B.55 B.1 B.1.1.161 XQ B.1.195 B.1.76 B.1.164 B.1.439 B.1.198	0.51171400 0.41847500 0.03896100 0.01745900 0.00262800 0.00224300 0.00204500 0.00180800 0.00174200 0.00155100 0.00137400	12.8913155535254	92.561872909699	2020-08-24	ClusterC
SRR19416266.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9135189999692639), ('Other', 0.06482999998920269), ('A', 0.019801999996939497), ('Omicron', 0.0018489999974192828)]	BA.2 BA.2.12.1 A B.1 BG.5 B.1.14 B B.47 B.1.1.161 B.1.356 B.1.439 B.1.195 B.1.164 XQ	0.69492000 0.21859900 0.01980200 0.01709900 0.01043800 0.00804400 0.00804400 0.00657500 0.00627000 0.00221900 0.00220400 0.00197000 0.00196700 0.00184900	12.9799477797331	92.561872909699	2020-08-25	ClusterA
SRR19416267.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8764889999449073), ('Other', 0.12053699990006052), ('Omicron', 0.0028639999968754935)]	BA.2.12.1 BA.2 miscBA1BA2Pre4321 B.1 B.1.14 B B.1.164 B.1.439 XQ B.1.195 B.1.182	0.48522900 0.39126000 0.04743800 0.02049800 0.01827550 0.01827550 0.00737800 0.00385100 0.00286400 0.00277800 0.00204300	11.4917710995642	92.561872909699	2020-08-26	ClusterA
SRR19416268.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9193559999878675), ('Other', 0.07898999994132934), ('Omicron', 0.0016539999985393879)]	BA.2 BA.2.12.1 B.1.1.161 B.1.14 B B.1 B.1.1.367 B.1.1 B.1.1.237 B.1.195 B.1.439 XQ B.1.164	0.71581600 0.20354000 0.01948600 0.01144050 0.01144050 0.01142300 0.00841900 0.00841900 0.00250400 0.00239300 0.00213000 0.00165400 0.00133500	14.2083725573237	92.561872909699	2020-08-27	ClusterA
SRR19416269.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9476059999991714), ('Other', 0.051494999996835385)]	BA.2.23 BA.2.12.1 BA.2.23.1 B.1.1.161 B.1.14 B B.1.8 B.1.195 B.47 B.1 B.1.439 B.1.164 B.1.76 B.1.199	0.53153600 0.35106900 0.06500100 0.01610100 0.00702900 0.00702900 0.00506200 0.00321200 0.00296100 0.00273300 0.00217000 0.00201000 0.00174200 0.00144600	12.5201180149548	92.561872909699	2020-08-28	ClusterC
SRR19416270.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8785259999705191), ('Other', 0.09759099997567768), ('Omicron', 0.023009999979161117)]	BA.2.12.1 BA.2 miscBA1BA2Post5386 XU B.1.14 B B.1.1.161 B.1 B.1.420 B.1.195 B.1.187 B.1.439 B.1.164 BA.2.3.5 B.1.199 B.5	0.44612900 0.43008800 0.04374500 0.02301000 0.01351750 0.01351750 0.00705900 0.00368300 0.00292100 0.00278400 0.00269200 0.00257400 0.00254100 0.00230900 0.00149700 0.00106000	12.6411890913	92.561872909699	2020-08-29	ClusterB
SRR19416271.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8461149999971056), ('Other', 0.15332999999167604)]	BA.2.23 BA.2.12.1 B.3 BA.4.8 B.1 BA.4.4 B.1.195 B.1.77 B.1.439 B.1.199 B.1.164 B.1.76 B.1.1.161 B.5 B.1.420	0.43092500 0.41519000 0.06552300 0.04428800 0.02023800 0.00480600 0.00306600 0.00256100 0.00252600 0.00226900 0.00201500 0.00183900 0.00155300 0.00143300 0.00121300	10.7880043167537	92.561872909699	2020-08-30	ClusterC
SRR19416272.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9039399999973341), ('Other', 0.060467999998943485), ('Omicron', 0.035591999997502254)]	BA.2 BA.2.12.1 XU B.1.143 B.1.8 B.1.14 B B.1.1.161 B.1.195 XQ B.1.76	0.59193000 0.31201000 0.03318800 0.02666000 0.00831000 0.00798500 0.00798500 0.00456500 0.00264000 0.00240400 0.00232300	12.5614090891752	92.561872909699	2020-08-31	ClusterA
SRR19416273.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8269719999354084), ('Other', 0.1430089985495268), ('Omicron', 0.03001900030081128)]	BA.2.12.1 BA.2 BA.2.3.17 BA.5 B.1.1.161 B.6.6 B.1.104 B.1.1.378 B.1.439 B.1.1.33 XQ B.1.195 B.1.1.83 B.1.1.237	0.43104900 0.39592300 0.05961400 0.02789000 0.02606700 0.02143900 0.01897100 0.00479100 0.00351800 0.00336700 0.00212900 0.00197000 0.00190900 0.00136300	12.8686831894712	92.561872909699	2020-09-01	ClusterA
SRR19416274.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.8753929999958848), ('Other', 0.06755599999346931), ('Omicron', 0.05705099999231556)]	BA.2.12.1 BA.2.23 BA.2.3.2 BA.2.1 BA.5 XAC BA.2.3.16 B.1 B.1.14 B B.1.195 B.1.187 XAD B.1.439 B.1.403 B.1.164 B.23	0.45040300 0.30675300 0.06080800 0.05742900 0.03084000 0.02301100 0.01667400 0.01404400 0.00820850 0.00820850 0.00627500 0.00550300 0.00320000 0.00275500 0.00229800 0.00207700 0.00151300	12.915102102862	92.561872909699	2020-09-02	ClusterC
SRR19416275.fastq	[('BA.2* [Omicron (BA.2.X)]', 0.9154099999967432), ('Other', 0.06101499995268431), ('A', 0.014651999999325434), ('Omicron', 0.00892299999648685)]	BA.2.23 BA.2 BA.2.12.1 B.1.81 A B.1.14 B B.1.1.118 B.1 XU B.1.439 XQ B.1.195 B.1.76 B.1.164	0.76659600 0.12593600 0.02287800 0.01641400 0.01465200 0.01122900 0.01122900 0.00779800 0.00706600 0.00692300 0.00226700 0.00200000 0.00190300 0.00163200 0.00147700	11.9132124366314	92.561872909699	2020-09-03	ClusterC
